Jodi, I'll especially miss our e-mail exchanges tomorrow morning when the Journal	arrives	with its special "Weekend" section, which frankly I find addictive, packed with stories about $7 million vacation homes and new	#journal#	journal_Article247_3347.txt	arrive	written	OANC_written	4
The scene around George W. Bush's campaign couldn't be any more different. [SEP] When he	arrives	in Indianola a little before sunset, a crowd of a well over a 100 supporters and perhaps 50 journalists are already in	#journal#	journal_Article247_3405.txt	arrive	written	OANC_written	4
want to fix for you . [SEP] " He then told a strained joke about managed care: An HMO employee who	arrives	at the pearly gates and is told by St. Peter, "You can come in, but you can only stay three days. [SEP] " This	#journal#	journal_Article247_3899.txt	arrive	written	OANC_written	4
feasibility of the medium for political pitching. [SEP] It goes like this: GWB banner ads pop up when a Web surfer	arrives	at one of a number of sites chosen for their likelihood to be visited by Republican or independent New Hampshire or	#journal#	journal_Article247_4238.txt	arrive	written	OANC_written	4
as so much numerological bunk, Culturebox is well aware that this New Year's Eve is, strictly speaking, meaningless. [SEP] She knows that the year 2000	arrives	at least 2,005 years after Christ was actually born; that due to an error in	#journal#	journal_Article247_4265.txt	arrive	written	OANC_written	4
She'll be at the home of friends, standing beside her loved ones, etc. [SEP] And when New Year's	arrives	and she experiences that brief sense of being overwhelmed by something she can't explain, she'll be tempted to dismiss it, as she does every	#journal#	journal_Article247_4265.txt	arrive	written	OANC_written	4
Vast Conspiracy )	arrives	almost daily. [SEP] Today's installment focuses on the aspersions Toobin casts on Michael Isikoff, whose reporting of the Flytrap	#journal#	journal_Article247_4437.txt	arrive	written	OANC_written	4
the interviewing of dissidents. [SEP] Liu's release was no doubt hastened by the UN delegation on human rights that	arrives	in China on Monday. [SEP] Mark McGwire's and Sammy Sosa's race to break Roger Maris' single-season	#journal#	journal_Article247_680.txt	arrive	written	OANC_written	4
cast, which includes soprano Cecilia Bartoli and Thomas Hampson. [SEP] "[F]rom the moment Cecilia Bartoli's vibrant Idamante	arrives	on stage, the performance takes wing, her luscious, tight vibrato perfectly capturing the adolescent	#journal#	journal_ArticleIP_1265.txt	arrive	written	OANC_written	4
place. [SEP] So he has developed little routines, one of which is this: When he	arrives	home from work each evening, he drops his briefcase, heads upstairs to his bedroom, and changes into his cotton pajamas. [SEP] Then he bounds back down the	#journal#	journal_ArticleIP_14137.txt	arrive	written	OANC_written	4
Matlock. [SEP] ) Egypt's Middle East Times often	arrives	at newsstands with blank spaces where articles should be. [SEP] Why? [SEP] Egypt's government	#journal#	journal_ArticleIP_1726.txt	arrive	written	OANC_written	4
have pulled all-nighters to protect their spots. [SEP] (A Newsday reporter	arrives	at 5:30 in hope of getting Listed. As he tries vainly to cajole the marshal, another newspaper reporter gloats, "He's totally screwed.")	#journal#	journal_ArticleIP_1799.txt	arrive	written	OANC_written	4
year he has less work to do. [SEP] He's made sure of that. [SEP] The efficient justice	arrives	at the court around 9 and leaves by 3--what other job in Washington has such sweet hours?	#journal#	journal_ArticleIP_1846.txt	arrive	written	OANC_written	4
process is far more complex than anything the ISU might devise, the decisions it	arrives	at are just as unambiguous. [SEP] Arrow set forth two desiderata for any social choice	#journal#	journal_ArticleIP_18581.txt	arrive	written	OANC_written	4
producing hot dogs, 80 million producing buns. [SEP] Then a famous journalist	arrives	on the scene. [SEP] He takes a look at recent history and declares that something terrible has happened:	#journal#	journal_ArticleIP_1916.txt	arrive	written	OANC_written	4
five minutes longer before the designated patting. [SEP] This goes on for a week, two weeks, maybe even a month. [SEP] If all goes well, the day finally	arrives	when the child can fall asleep without fuss and go the whole night without being fed.	#journal#	journal_ArticleIP_2020.txt	arrive	written	OANC_written	4
you're worried about, give them the bond. [SEP] Let them collect interest until the day of reckoning when that political hero finally	arrives	to raise taxes and retire the debt. [SEP] Then they can sell the bond and use the	#journal#	journal_ArticleIP_2028.txt	arrive	written	OANC_written	4
before they go. [SEP] The only reason there's anything left over is that death	arrives	unexpectedly. [SEP] But if this alternative were correct, we'd see old people using all their savings to purchase annuities that pay them a guaranteed income	#journal#	journal_ArticleIP_2031.txt	arrive	written	OANC_written	4
Answers 1. [SEP] The Lockhorns . [SEP] Leroy	arrives	home drunk. [SEP] In the hypothetical New Yorker version, a husband is caught in bed with	#journal#	journal_ArticleIP_25632.txt	arrive	written	OANC_written	4
a public event, a crucial stage of life that needed to be anticipated and mastered. [SEP] When death	arrives	at a celebrity bedside today, the tabs defy modern squeamishness and take you there to chronicle--and judge--the end. [SEP] A good	#journal#	journal_ArticleIP_2724.txt	arrive	written	OANC_written	4
diffidently. [SEP] "True to what? [SEP] Some arrangement in my head, I suppose. [SEP] ... [SEP] The first flash of fiction	arrives	without words. [SEP] It consists of a fixed image, like a slide or (closer still) a freeze frame. [SEP] ... [SEP] Whole scenes then follow,	#journal#	journal_ArticleIP_2941.txt	arrive	written	OANC_written	4
what were apparently intended to be three parts. [SEP] The story begins in Washington, D.C., circa 1955, when a black church delegation	arrives	at the office of the Sen. Adam Sunraider on urgent, unstated business. [SEP] Before the	#journal#	journal_ArticleIP_29778.txt	arrive	written	OANC_written	4
researched, loaded with random information about far-flung progenitors, and long. [SEP] And so	arrives	a peculiar hybrid, the dishy biography that is also a formidable work of research. [SEP] Three hundred pages into Sylvia Jukes Morris'	#journal#	journal_ArticleIP_2986.txt	arrive	written	OANC_written	4
through the motions of growing up without conducting the necessary internal search. [SEP] Will's maturity simply	arrives	one day, like a piece of mail: "Will couldn't recall ever having been caught up in this sort of messy, sprawling,	#journal#	journal_ArticleIP_3065.txt	arrive	written	OANC_written	4
be devastating to both his political and marital future, but how can he violate his principles? [SEP] Help	arrives	from an odd source: Lord Goring (Rupert Everett), a rich, indolent bounder and somewhat halting suitor of Chiltern's sister Mabel	#journal#	journal_ArticleIP_30691.txt	arrive	written	OANC_written	4
Like some smutty art film of a bygone era, Crash	arrives	on American screens preceded by lurid headlines--hailed at Cannes, banned in England, its U.S. release nearly aborted	#journal#	journal_ArticleIP_3212.txt	arrive	written	OANC_written	4
