bottle, tell him. [SEP] And watercress sandwiches for four?" [SEP] As Ferd	walked	away, Cyril bent nearer his nephew to say, "We have two exciting assignments for you! [SEP] We've been so busy! [SEP] Caprice, our old	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	3
The big news out of Cancún this week was the breakdown in the World Trade Organization talks, as the developing nations	walked	out in frustration over farm subsidies. [SEP] To most of the world, Mr. Lee's act may	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	3
You. [SEP] I stroke your hair, your beard, your manly chest. [SEP] Your scent is strong with today's sweat and the rosemary we	walked	through all afternoon. [SEP] A kiss as your strong neck bends back to take my mouth, the	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	3
You. [SEP] I stroke your hair, your beard, your manly chest. [SEP] Your scent is strong with today's sweat and the rosemary we	walked	through all afternoon. [SEP] A kiss as your strong neck bends back to take my mouth, the	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	3
"We can outfit any expedition here. Dubai has the world's best shopping," said Cyril to Timmy and Joseph as they	walked	through the marble and gold portals of Jebel Ali Free Zone.	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	3
leave now?" [SEP] As they	walked	along the road to where the Hummer was hidden, Ambrose pursued his questions. "Start by getting real with me. [SEP] No forked	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	3
of this story; he is Lemmy Caution, last seen in Chapter 31. [SEP] Lemmy has	walked	around the city all evening after an excruciating meeting with Malay Exotics, SA, Inc. at the Petronas Twin Towers. [SEP] He	#fiction#	fiction_TheStory.txt	walk	written	OANC_written	5
title in Time magazine--it was more like "Of course, she's a big homo," since most of gay America had gaydared Ms. Degeneres from the second she	walked	onscreen) to the tragedy of the brutal and senseless killing of Matthew	#journal#	journal_Article247_3465.txt	walk	written	OANC_written	5
semi-automatic handgun. [SEP] Floyd hasn't killed anybody yet, but as the LAT informs, a man	walked	into a church in Fort Worth, Texas and blew away seven parishioners before capping himself. [SEP] At least one pipe bomb was detonated	#journal#	journal_Article247_3629.txt	walk	written	OANC_written	3
colleague, the Fairfax, VA elementary school student took the subway to Reagan National Airport,	walked	on to a plane, and flew without incident or ticket to St. Louis, the hub of TWA travel. [SEP] The airline returned him without charge to	#journal#	journal_Article247_3732.txt	walk	written	OANC_written	3
As for the Diva (now I'm calling her that!), anyone who worked on that Dukakis campaign is by definition a moron. [SEP] I	walked	in, and right out, of his New York HQ when I saw how disorganized they were (nobody was there to answer	#journal#	journal_Article247_3798.txt	walk	written	OANC_written	3
administration to admit China into the World Trade Organization by Nov. 30, when President Clinton hosts a world trade meeting in Seattle. [SEP] Clinton	walked	away from a similar deal in April but restarted negotiations with a call to	#journal#	journal_Article247_3928.txt	walk	written	OANC_written	3
My Visit to Microsoft I've just	walked	into the Slate	#journal#	journal_Article247_4003.txt	walk	written	OANC_written	5
the Times . [SEP] Maybe it dates back to the trouble Molly Ivins had as the paper's Denver bureau chief. [SEP] Legend has it that she	walked	around the office barefoot, brought her dog, Shit, to work, and offended Abe Rosenthal's	#journal#	journal_Article247_4069.txt	walk	written	OANC_written	5
and everything to do with TV. [SEP] According to the story, one day in 1969, while shopping in downtown Minneapolis, Frederick accidentally	walked	into the view of a camera crew shooting the opening of the Mary Tyler Moore Show and	#journal#	journal_Article247_4099.txt	walk	written	OANC_written	5
gras. [SEP] Quinn	walked	her first labyrinth when she was a guest at the Golden Door, a spa for society ladies in Southern California. [SEP] She was dubious at first, but	#journal#	journal_Article247_4269.txt	walk	written	OANC_written	3
This was her first step toward conversion, but what really moved her was a photograph taken of a woman who had just	walked	a maze for the first time. [SEP] We'll let Marylin Arrigan tell this story in her own words, or at least Quinn's	#journal#	journal_Article247_4269.txt	walk	written	OANC_written	5
trying to get into her pants; but Christopher overlooked all that because he wanted to make her happy. [SEP] Of course, she	walked	out on him, but that's how everything Christopher does turns out. [SEP] What he's really evolving into is an	#journal#	journal_Article247_4363.txt	walk	written	OANC_written	3
slightly excessive effort to bond with the audience. [SEP] When he said that the Clinton administration not only talked the talk, but also	walked	the walk on civil rights, Gore actually drew boos from the Bradley-friendly crowd for his	#journal#	journal_Article247_4398.txt	walk	written	OANC_written	3
