Oh. [SEP] Lot of times we just sit around and just reminisce and	go	back to the time when we were growing up. [SEP] Family, um.	#face-to-face#	face-to-face_AdamsElissa.txt	go	spoken	OANC_spoken	1
It was? [SEP] Um, now why did you decide to stay in Charlotte to	go	to school? [SEP] Um, I wanted to be closer to my family, number one, and, um, number two, I have a lot of friends coming here, which helped me a lot, and, um, I just liked the Charlotte, um, UNC Charlotte because I wanted to be a, a nurse.	#face-to-face#	face-to-face_AdamsStephanie.txt	go	spoken	OANC_spoken	1
Even though I had freedom when I was, you know, home, whatever, but I still had a curfew. [SEP] But here in college you don't have, I mean you can do what you want to, come and	go	as you please. [SEP] Uh, you don't have to answer to anybody except yourself.	#face-to-face#	face-to-face_AdamsStephanie.txt	go	spoken	OANC_spoken	1
Work hard study balance your time, you know. [SEP] You can	go	out on the weekends but during the week it, you know, it should be study time. [SEP] Well thank you for sharing your experience with me.	#face-to-face#	face-to-face_AdamsStephanie.txt	go	spoken	OANC_spoken	1
However, it didn't seem to be so horrifying. [SEP] It was a story and I, you know, you knew it was fiction, but I would	go	back and read, when I could read myself, I read everything. [SEP] I read the backs of cereal boxes.	#face-to-face#	face-to-face_AdinolfiDavidandGail.txt	go	spoken	OANC_spoken	1
I just really didn't ever love poetry for some reason. [SEP] I still recall, and I'm sure your mother does too "Whose woods these are, I think I know His house is in the village though;" and I won't	go	beyond that but, uh, you recall that Gail, when we were, when I was in college and we were first dating that was a, a favorite poem of, uh, us and our friends. [SEP] Was that self-written?	#face-to-face#	face-to-face_AdinolfiDavidandGail.txt	go	spoken	OANC_spoken	1
So, that was such a racy and shocking book at that time, and so, of course, we had to read it. [SEP] I. [SEP] I liked, uh, oh	go	sh,	#face-to-face#	face-to-face_AdinolfiDavidandGail.txt	go	spoken	OANC_spoken	1
So you couldn't tell what kind, at night, what kind of people were	go	ing by, but you could hear clatter, because even beasts full of weapons, with, everything, you know? [SEP] So that time, that I told you about when the, the soldiers came, my son escaped, dying, from fear, when I	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	go	spoken	OANC_spoken	1
So, I came in, from where I was washing, I went in, and I didn't see what the guerrillas did with themselves, because I didn't see, they were in front, but since I went it, I didn't see. [SEP] Then, you know, that in order to keep yourself out of trouble, you	go	in and don't, then they come, or, that was another time, that I suffered a terrible threat when the soldiers come through. [SEP] And he said, "Ma'am," he said, "what did the guerrillas that were there eating do with themselves?"	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	go	spoken	OANC_spoken	1
So he says, "No, from the school up, are all guerrillas." [SEP] I said, "The fact, you, I, you can be there," I said, "or I can stay here and you	go	in," I said, "you don't see where I get off to." [SEP] Then they left, they left for the mountain, they went on up.	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	go	spoken	OANC_spoken	1
He says, "And it's	go	ing to be very dangerous and it's very late." [SEP] So, I said to him, "Oh, well, I'm	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	go	spoken	OANC_spoken	1
So, my brother said, "I'm	go	ing to cut her rope, I'm not	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	go	spoken	OANC_spoken	1
That's how it was, it was said, but thank God in the family hardly-- The guerrillas also took out a man from the outskirts near the, the place where we lived, who was called Juan. [SEP] He was like a catequist, one of those people who helps the priests, and according to the guerrillas, they say that he was starting to get them in trouble with the army, I mean, he started to say where they were, so that the soldiers would	go	directly to where they were, and one day they (guerrillas) took him out and killed him. [SEP] And they put out the, the word that yes, they had killed him.	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	go	spoken	OANC_spoken	1
Because it was more diverse. [SEP] Like in most schools in Charlotte, if you	go	on other sides, it's like everybody's just white, but in my school, there was every kind of person you could ever meet. [SEP] So, I haven't met one person at UNC-Charlotte that I didn't meet in my high school.	#face-to-face#	face-to-face_AverittShannon.txt	go	spoken	OANC_spoken	1
Yeah. [SEP] Unless I'm like, when I	go	home for like Christmas break, after being there for like two weeks, it was like I'd never moved out and we get kind of like tense with each other. [SEP] Basically because we both, um, always think we're right.	#face-to-face#	face-to-face_AverittShannon.txt	go	spoken	OANC_spoken	1
Uh, funny. [SEP] Actually my first semester at Charlotte, I was a Pre-Business major to	go	into Marketing and Advertising, because I did that in high school, too. [SEP] But I never wanted to do that.	#face-to-face#	face-to-face_AverittShannon.txt	go	spoken	OANC_spoken	1
Because I'm like a lifeguard every summer and this year I had to get a winter job all year. [SEP] And it's hard to	go	from having like your whole day to	#face-to-face#	face-to-face_AverittShannon.txt	go	spoken	OANC_spoken	1
To have something to fall back on and everything like that. [SEP] And I'm like, I'm trying to convince him to, you know, if I don't make it and there's a strong possibility I won't, I know that, I'm not stupid, I'm nor	go	ing to	#face-to-face#	face-to-face_AverittShannon.txt	go	spoken	OANC_spoken	1
Right. [SEP] And do all that, and I mean, if I don't make it, my life's not	go	ing to be over or something, like I can't	#face-to-face#	face-to-face_AverittShannon.txt	go	spoken	OANC_spoken	1
And do all that, and I mean, if I don't make it, my life's not	go	ing to be over or something, like I can't	#face-to-face#	face-to-face_AverittShannon.txt	go	spoken	OANC_spoken	1
But he realizes it's not like that. [SEP] He could	go	and make more his self if he would get off his butt and do it. [SEP] What does he do?	#face-to-face#	face-to-face_AverittShannon.txt	go	spoken	OANC_spoken	1
Yeah. [SEP] Like neither, like I'm the first one in my family to	go	to college on my dad's side. [SEP] That must be a really big deal.	#face-to-face#	face-to-face_AverittShannon.txt	go	spoken	OANC_spoken	1
I think that's why they expect so much more of me. [SEP] It kind of gets tiring and that's what I don't like, you know, I don't like to talk about myself when I	go	around my family. [SEP] You know they're all like, "Oh	#face-to-face#	face-to-face_AverittShannon.txt	go	spoken	OANC_spoken	1
So that'll-- TAPE 1, SIDE B --work on stage and then	go	to L.A. and work in movies to begin with, anyway. [SEP] So you wouldn't stay in Charlotte?	#face-to-face#	face-to-face_AverittShannon.txt	go	spoken	OANC_spoken	1
Like, I mean, if let's say, I make it really big, you know, big, famous person or whatever, I'll live here. [SEP] And then I'll	go	and everything like that, when I'm big enough to make my decisions on, when people are sending me scripts by then instead of me having to like audition and stuff. [SEP] You have a	#face-to-face#	face-to-face_AverittShannon.txt	go	spoken	OANC_spoken	1
That's	go	od, though, you need to, I guess. [SEP] You can't	#face-to-face#	face-to-face_AverittShannon.txt	go	spoken	OANC_spoken	1
So when I graduate, more than likely I'll move to Boston, but Charlotte has definitely been a nice place to live. [SEP] I've never experienced any problems with crime or anything like that, and there's always been something for me to do, like in high school or in college, there's always things to	go	do, so it's been a nice place to grow up. [SEP] Do you think it will be strange to move up north when you've lived in Charlotte all your life?	#face-to-face#	face-to-face_BlanchardTracy.txt	go	spoken	OANC_spoken	1
So, I don't know. [SEP] If you want to move so bad, why did you	go	to school here? [SEP] Uh, the reason I choose to	#face-to-face#	face-to-face_BlanchardTracy.txt	go	spoken	OANC_spoken	1
If you want to move so bad, why did you	go	to school here? [SEP] Uh, the reason I choose to	#face-to-face#	face-to-face_BlanchardTracy.txt	go	spoken	OANC_spoken	1
Very close to my family. [SEP] I usually	go	home once or twice a month. [SEP] Don't you think that will be hard if you move all the way up there, not seeing them as much?	#face-to-face#	face-to-face_BlanchardTracy.txt	go	spoken	OANC_spoken	1
Charlotte's a	go	od city, it's expanding and it's getting better. [SEP] UNCC is a	#face-to-face#	face-to-face_BlanchardTracy.txt	go	spoken	OANC_spoken	1
First Grade. [SEP] And what school do you	go	to? [SEP] Christian Academy.	#face-to-face#	face-to-face_BorelRaymondHydeIII.txt	go	spoken	OANC_spoken	1
I'm maybe, I'm maybe nine, 10 years old and uh, of all these adults assembled there not one of them had a pair of pliers or a wrench. [SEP] I fortunately remembered when Mom and I left to	go	to the church to bring a wrench and couple pairs of pliers because of course the pews were bolted to the floor. [SEP] This as a young child kind of stunned me you know that we're	#face-to-face#	face-to-face_BorelRaymondHydeII.txt	go	spoken	OANC_spoken	1
I fortunately remembered when Mom and I left to	go	to the church to bring a wrench and couple pairs of pliers because of course the pews were bolted to the floor. [SEP] This as a young child kind of stunned me you know that we're	#face-to-face#	face-to-face_BorelRaymondHydeII.txt	go	spoken	OANC_spoken	1
Uh-huh. [SEP] You'd	go	down to this big stainless steel vat that was would hold a thousand gallons of milk then you'll pull the lid of this vat and lower you're kettle down in to it. [SEP] Ice cold milk and uh, pull it out of course it was whole milk and cream on top.	#face-to-face#	face-to-face_BorelRaymondHydeII.txt	go	spoken	OANC_spoken	1
So she, we would always fuss about her sitting with us but anyway this one morning I putting siding dad and I are putting siding on her house and nobody come to the door. [SEP] The door was unlocked and I had to get the windows open, so I just kind of	go	cruising through the house upstairs try to find my way to the window. [SEP] Well that window happened to be through her room, so I just kind of walked on through the room and she looked up at me and I said, "Good morning," and she just screamed.	#face-to-face#	face-to-face_BorelRaymondHydeII.txt	go	spoken	OANC_spoken	1
We were helping my niece and nephew paint a new house that they bought and uh, he uh, little Raymond was with us. [SEP] He said, "Daddy I have to	go	poo-poo." [SEP] And I said, "Well son the Port-o-john is way down there in the neighborhood.	#face-to-face#	face-to-face_BorelRaymondHydeII.txt	go	spoken	OANC_spoken	1
Because that was, we would wake up at, at six in the morning. [SEP] We'd be sitting there waiting on daylight to be able to	go	to work. [SEP] Couldn't some mornings, couldn't even see just hoping that it would be cooler.	#face-to-face#	face-to-face_BorelRaymondHydeII.txt	go	spoken	OANC_spoken	1
Right. [SEP] Oh lord, she's running around carrying on well, Dad makes the mistake of looking at his wound and his knees	go	out from under him. [SEP] He buckles down onto the floor.	#face-to-face#	face-to-face_BorelRaymondHydeII.txt	go	spoken	OANC_spoken	1
OK. [SEP] Umm,	go	ahead and tell me about a story. [SEP] Well I can remember as a small child probably between the ages of three and seven	#face-to-face#	face-to-face_CaseCullen.txt	go	spoken	OANC_spoken	1
