Um. [SEP] Well, what about now, like um, Thanksgiving's	coming	up, and families get together for that and for Christmas when, when you are um, you know eating dinner, or you know, just talking and everything. [SEP] Are there particular stories either, either family stories that you might tell or stories about, um, you know things that have happened to people in the past?	#face-to-face#	face-to-face_AdamsElissa.txt	come	spoken	OANC_spoken	2
Um, now why did you decide to stay in Charlotte to go to school? [SEP] Um, I wanted to be closer to my family, number one, and, um, number two, I have a lot of friends	coming	here, which helped me a lot, and, um, I just liked the Charlotte, um, UNC Charlotte because I wanted to be a, a nurse. [SEP] Do you still want to be a nurse or--?	#face-to-face#	face-to-face_AdamsStephanie.txt	come	spoken	OANC_spoken	2
Was that told to you or did you read that? [SEP] Um, that was told to me and I saw that genie	coming	out of the bottle in the picture in the book was not about a kind and loving genie. [SEP] It was kind of scary looking and I thought, "Ooh!	#face-to-face#	face-to-face_AdinolfiDavidandGail.txt	come	spoken	OANC_spoken	2
Then they went on, they didn't make it to the house. [SEP] At about, about three weeks later, then arrived a group of about four, at my brother's house, and told him, that they were	coming	to, to be, that is to take control of the place, where we lived. [SEP] Well, but that they weren't going to steal, they weren't going to kill, neither would they harm the people, but it we didn't, if we worked with them.	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	come	spoken	OANC_spoken	2
I said, "No, I'm not going to tell them." [SEP] So, the next day, I left early in the morning for San Miguel, to see my daughter, and when I was	coming	back, I went by my brother's, which was a place in, a town called Chapeltique, and I arrived at his place, and I said, his name is Salomon, and I said, "Brother, I am here to see if you'll give me posada (lodging)," we call it, like you give someone a place to live in your own house. [SEP] And he said, "What's going on?"	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	come	spoken	OANC_spoken	2
Now we, now we didn't, we didn't pay attention to the kids, we had forgotten about the kids, we were going to attend to my brother. [SEP] But, a car was	coming	by with a white flag that meant "peace" and in that car there was a friend of Luis Alonso's and also a guerrilla came in that car. [SEP] And, so they came in through the interior door there, they turned like this, and came in through the door, and, and they knocked.	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	come	spoken	OANC_spoken	2
And `cause I was really involved in theater and stuff in high school and everything like that. [SEP] And kind of like	coming	in to college or whatever, he kind of convinced me that what else am I going to do? [SEP] Uh-huh.	#face-to-face#	face-to-face_AverittShannon.txt	come	spoken	OANC_spoken	2
That's right. [SEP] Um, Christmas is	coming	up pretty soon huh? [SEP] I heard that you were writing a Christmas list.	#face-to-face#	face-to-face_BorelRaymondHydeIII.txt	come	spoken	OANC_spoken	2
It would be so damn foggy you could not see the yellow line on that divided highway in front of you and we to turn left out onto this highway. [SEP] We would all slide the windows down on the bus open the door, stick your head out the door, you couldn't hear anything	coming	that way, you couldn't hear anything	#face-to-face#	face-to-face_BorelRaymondHydeII.txt	come	spoken	OANC_spoken	2
never had any problems. [SEP] I can remember it being so cold again that uh, one circumstance	coming	from uh, Springhill where I live down into town which was Laceyville, the bus wouldn't run, it kept cutting off it was diesel. [SEP] It was so cold that the fuel does what they call congeals, the fuel becomes like gelatin.	#face-to-face#	face-to-face_BorelRaymondHydeII.txt	come	spoken	OANC_spoken	2
Yeah. [SEP] So after two or three days he called Callgrove and said, "Don't bother	coming	in I found a guy better than you." [SEP] Well when Callgrove found out it was me that, that kind of hurt his feelings a little you know, but ever since then Pop and I worked all summers, every summer, we did the Kavalo job, then we built a barn the following year for the Reamuses down on the river.	#face-to-face#	face-to-face_BorelRaymondHydeII.txt	come	spoken	OANC_spoken	2
I don't know those are the, the sort of stick out in my mind about visiting Asheville. [SEP] Um we always tended to stop somewhere scenic either going to or	coming	from. [SEP] We went to Chimney Rock on a number of occasions.	#face-to-face#	face-to-face_CaseCullen.txt	come	spoken	OANC_spoken	2
Yeah, I mean, it was kind a it was rough especially on a young marriage when, when you go into work at six p.m. , you know, basically crossing paths on the way out as, as Kim was	coming	in and get to work stay at work until five a.m. come home as Kim was getting up and getting ready for work, go to sleep, she goes to work, I wake up, eat, shower and all that good stuff, and then, uh, she's	#face-to-face#	face-to-face_CerdaAdam.txt	come	spoken	OANC_spoken	2
, you know, basically crossing paths on the way out as, as Kim was	coming	in and get to work stay at work until five a.m. come home as Kim was getting up and getting ready for work, go to sleep, she goes to work, I wake up, eat, shower and all that good stuff, and then, uh, she's	#face-to-face#	face-to-face_CerdaAdam.txt	come	spoken	OANC_spoken	2
Uh-huh. [SEP] There's other people	coming	in and they were waiting on flights, and, you know--. [SEP] We were all sitting there.	#face-to-face#	face-to-face_ChapmanDebbie.txt	come	spoken	OANC_spoken	2
