Black Rock Desert, I saw computer programmers gleefully blowing up old hard	drives	and monitors just for fun. [SEP] How's that for evidence of dependence on technology breeding antipathy toward it, not to mention the self-evident	#journal#	journal_Article247_3376.txt	drive	written	OANC_written	4
Reform Party presidential candidates must prove their viability by conducting ballot	drives	as independents in some or all of the 29 states where the party nominee is not guaranteed a slot. [SEP] (The party has ballot status in 21	#journal#	journal_Article247_3701.txt	drive	written	OANC_written	4
being looked down upon by the cultured folk of the 21 st century that	drives	me, cowering, to say that the Ofili painting doesn't to me look like an attack on religion, vicious or otherwise. [SEP] In fact, it looks religious. [SEP] But, to	#journal#	journal_Article247_3738.txt	drive	written	OANC_written	4
years, they'll probably earn over $1 million on that $16,000." [SEP] On the Post opinion page, David Ignatius	drives	this point home by quoting Nicholas Lemann's new book on meritocracy (buy it here): "Here is what America looks like today," writes	#journal#	journal_Article247_3761.txt	drive	written	OANC_written	4
to show sex is anything but the "gold standard" for a man; the inchoate but strong impulse to break free is what really	drives	the male character). [SEP] Finally, as an American living abroad, I was struck in	#journal#	journal_Article247_3794.txt	drive	written	OANC_written	4
city was the way it showcased how little parking there is in New York. [SEP] Now, as someone who	drives	fairly often into the city, I'm pleased by the crackdown, since double-parkers have the magical ability to turn three-lane	#journal#	journal_Article247_3807.txt	drive	written	OANC_written	4
but he doesn't give a shit about anything, which makes his work soulless. [SEP] The New York Post 's Sean Delonas' work	drives	me nuts; the fact that such an inept artist and politically-dead commentator is working full-time is an insult	#journal#	journal_Article247_3814.txt	drive	written	OANC_written	4
A letter to the editor in the Post provides a picturesque example of the mentality that	drives	many such a problem inside the Marion Barry empire. [SEP] The writer happened to be in a city water department office to discuss a water	#journal#	journal_Article247_389.txt	drive	written	OANC_written	4
bumfuzzled elementary-school teachers. [SEP] This	drives	conservatives (and even many liberals) batty. [SEP] Increasingly, something similar seems to be happening when	#journal#	journal_Article247_3954.txt	drive	written	OANC_written	4
signaling function they might have had has been vaporized. [SEP] Despite all this, the announcement of a split now regularly	drives	up a company's stock price. [SEP] A week and a half ago, for instance, Juniper, one of the	#journal#	journal_Article247_4077.txt	drive	written	OANC_written	4
thing about Yahoo's addition to the S&P is not the effect on its stock price. [SEP] Instead, it's the way that addition	drives	home an often-overlooked but nonetheless crucial fact about the S&P 500, that it is as actively managed	#journal#	journal_Article247_4134.txt	drive	written	OANC_written	4
films in which black characters have done the same thing invisibly. [SEP] " That's exactly what	drives	some of us crazy about that character--that he has no autonomous existence, that he's there solely to help "process" white pain.	#journal#	journal_Article247_4192.txt	drive	written	OANC_written	4
also increased, and that more of every dollar in market gain is being turned into consumption (which in turn	drives	the economy). [SEP] But that remains very much an assumption that has not been proven.	#journal#	journal_Article247_4241.txt	drive	written	OANC_written	4
really. [SEP] I don't even have a cousin Marshall. [SEP] But I needed something to justify my unreasonable anger. [SEP] ) Anyway, nothing	drives	me crazier than to watch one of these monstrosities lumber through Manhattan traffic when I	#journal#	journal_Article247_4386.txt	drive	written	OANC_written	4
games he's had to endure, such as being stalled for twenty minutes while Iraqi computer guys replaced hard	drives	containing records of the country's entire weapons program with ones running only computer games. [SEP] Butler confirms earlier	#journal#	journal_Article247_507.txt	drive	written	OANC_written	4
inside. [SEP] The WP lead	drives	home the point that the folks who for all those years did such a below-average job of estimating budget deficits also stink at	#journal#	journal_Article247_560.txt	drive	written	OANC_written	4
can't have a message," Rep. John Boehner is quoted saying in the Post . And then he	drives	the point home with a little too much information about himself: "You can put lipstick on a pig all day long, but it's still a	#journal#	journal_Article247_748.txt	drive	written	OANC_written	4
to conveniently located military bases to avoid Mexican Border Patrol. [SEP] The NYT Magazine	drives	home its theme (yes, another theme issue) with its cover. [SEP] The masthead is printed upside down at the bottom, alerting you	#journal#	journal_Article247_789.txt	drive	written	OANC_written	4
the Wall Street Journal has a stat about non-holiday Web activity that	drives	home the point that some sort of benchmark has been passed: the total worth of the investment firm Charles Schwab has just	#journal#	journal_Article247_806.txt	drive	written	OANC_written	4
folks before signing anything. [SEP] The WP sees this as a "major setback" for U.S. and European leaders and	drives	home the tenuousness of the situation by noting renewed Albanian vs. Serb fighting and passing along U.S. intelligence	#journal#	journal_Article247_866.txt	drive	written	OANC_written	4
has not previously covered the story per se, weighs in with a lengthy account of its halting path thus far. [SEP] The paper includes this interesting detail, which	drives	home the unusual course the Broaddrick story took getting to the WSJ op-ed page: Alan Murray, the	#journal#	journal_Article247_866.txt	drive	written	OANC_written	4
Cornish, N.H., home of J.D. Salinger ("the last private person in America") and meditates on the writer-hermit's career. [SEP] Salinger	drives	by, but doesn't speak. [SEP] A profile of MCA chief Edgar Bronfman Jr. suggests that he's too nice for	#journal#	journal_ArticleIP_1180.txt	drive	written	OANC_written	4
Cornish, N.H., home of J.D. Salinger ("the last private person in America") and meditates on the writer-hermit's career. [SEP] Salinger	drives	by, but doesn't speak. [SEP] A profile of MCA chief Edgar Bronfman Jr. suggests that he's too nice for	#journal#	journal_ArticleIP_1181.txt	drive	written	OANC_written	4
(Miramax). [SEP] Critics foresee art-house success for this film about a buttoned-down Japanese accountant whose midlife crisis	drives	him to take dance lessons. [SEP] Reviews praise the movie's depiction of the	#journal#	journal_ArticleIP_1289.txt	drive	written	OANC_written	4
out with a group of older, Southern black men, who call him "Jumper" and "Black Cat." [SEP] They reveal that he swears a lot,	drives	like a terror, quizzes his friends on state capitals (he was a geography major), and viciously holds a	#journal#	journal_ArticleIP_14134.txt	drive	written	OANC_written	4
in these ads? [SEP] Among other things, he plays in a blues band, shoots pool with his buddy camels, rides a big hoggish motorcycle (without a helmet),	drives	a flashy convertible (without fastening his seat belt), and otherwise does a	#journal#	journal_ArticleIP_1823.txt	drive	written	OANC_written	4
boil down to jealousy. [SEP] Economic jealousy is bad enough, and it is a factor here, but the thing that truly	drives	people crazy is sexual jealousy. [SEP] Eons of evolution through sexual selection have made the average man or woman insanely	#journal#	journal_ArticleIP_1903.txt	drive	written	OANC_written	4
carried away. [SEP] But most visionaries are smart and honorable people who are sincerely interested in the future. [SEP] The problem is the need that	drives	people to visionaries in the first place.	#journal#	journal_ArticleIP_1904.txt	drive	written	OANC_written	4
