False	False	went	1.5007474592880026e-19	came	9.061916730896701e-20	drove	4.142896327220005e-20	walked	8.118294550447002e-20	arrived	1.0026916548023989e-19	None	come	Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	unSubj	pro	NA
False	False	went	2.510322087140026e-20	came	1.4944231343704845e-20	drove	7.212808287884837e-21	walked	1.3732675703522246e-20	arrived	1.559646071037714e-20	None	come	A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	unSubj	pro	NA
False	False	went	8.889903126634712e-21	came	5.6601427648853454e-21	drove	2.391828288756982e-21	walked	4.948622752134761e-21	arrived	6.999736041414357e-21	None	come	Laura was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	nameSubj	pro	NA
False	False	went	2.2152629269733335e-21	came	1.3848840302678872e-21	drove	6.228698346782026e-22	walked	1.2213664698155974e-21	arrived	1.5490596999825338e-21	None	come	A woman was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	nameSubj	pro	NA
False	False	went	2.861046775783725e-19	came	1.7707113855611695e-19	drove	8.150058455499018e-20	walked	1.5797142361530312e-19	arrived	2.0629463100875242e-19	None	come	Laura was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	unObj	pro	NA
False	False	went	7.784717248446076e-20	came	4.680563380723663e-20	drove	2.287056947329794e-20	walked	4.21819748768949e-20	arrived	5.109758939214795e-20	None	come	A woman was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	unObj	pro	NA
False	False	went	7.307486266908335e-19	came	4.645170059447827e-19	drove	2.1319504618142586e-19	walked	4.0708646902124354e-19	arrived	5.408560117426936e-19	None	come	Laura was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	nameObj	pro	NA
False	False	went	1.905262304568682e-19	came	1.1759341721971307e-19	drove	5.714583662751903e-20	walked	1.0276328030911517e-19	arrived	1.2712988554655611e-19	None	come	A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	nameObj	pro	NA
False	False	went	1.5007474592880026e-19	came	9.061916730896701e-20	drove	4.142896327220005e-20	walked	8.118294550447002e-20	arrived	1.0026916548023989e-19	None	come	Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	unSubj	non	NA
False	False	went	2.510322087140026e-20	came	1.4944231343704845e-20	drove	7.212808287884837e-21	walked	1.3732675703522246e-20	arrived	1.559646071037714e-20	None	come	A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	unSubj	non	NA
False	False	went	8.889903126634712e-21	came	5.6601427648853454e-21	drove	2.391828288756982e-21	walked	4.948622752134761e-21	arrived	6.999736041414357e-21	None	come	Laura was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	nameSubj	non	NA
False	False	went	2.2152629269733335e-21	came	1.3848840302678872e-21	drove	6.228698346782026e-22	walked	1.2213664698155974e-21	arrived	1.5490596999825338e-21	None	come	A woman was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	nameSubj	non	NA
False	False	went	2.861046775783725e-19	came	1.7707113855611695e-19	drove	8.150058455499018e-20	walked	1.5797142361530312e-19	arrived	2.0629463100875242e-19	None	come	Laura was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	unObj	non	NA
False	False	went	7.784717248446076e-20	came	4.680563380723663e-20	drove	2.287056947329794e-20	walked	4.21819748768949e-20	arrived	5.109758939214795e-20	None	come	A woman was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	unObj	non	NA
False	False	went	7.307486266908335e-19	came	4.645170059447827e-19	drove	2.1319504618142586e-19	walked	4.0708646902124354e-19	arrived	5.408560117426936e-19	None	come	Laura was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	nameObj	non	NA
False	False	went	1.905262304568682e-19	came	1.1759341721971307e-19	drove	5.714583662751903e-20	walked	1.0276328030911517e-19	arrived	1.2712988554655611e-19	None	come	A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	nameObj	non	NA
