True	True	went	6.14950856646e-07	came	2.48455861236e-06	drove	2.40318866659e-08	walked	1.87965548962e-07	arrived	1.28274738489e-06	b'Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	unSubj	pro	NA
True	True	went	1.50290075655e-06	came	2.85502788608e-06	drove	5.11535944162e-08	walked	5.16054896479e-07	arrived	1.90647655779e-06	b'A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	unSubj	pro	NA
True	True	went	8.6232670502e-07	came	3.09272606602e-06	drove	3.21078996502e-08	walked	2.57606635362e-07	arrived	2.01246755672e-06	b'Laura was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	Laura was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	nameSubj	pro	NA
True	True	went	1.54094922164e-06	came	2.8471943614e-06	drove	4.17499488127e-08	walked	5.11805562426e-07	arrived	1.90339182426e-06	b'A woman was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	A woman was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	nameSubj	pro	NA
True	True	went	7.02147250814e-07	came	1.92732398826e-06	drove	3.2258783341e-08	walked	2.61889032475e-07	arrived	1.26856728844e-06	b'Laura was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	Laura was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	unObj	pro	NA
True	True	went	9.89885142693e-07	came	2.23307345379e-06	drove	4.97231434566e-08	walked	3.52140440034e-07	arrived	1.13694443527e-06	b'A woman was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	A woman was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	unObj	pro	NA
True	True	went	4.22687827211e-07	came	2.12135285142e-06	drove	2.77532249847e-08	walked	1.92239968749e-07	arrived	1.56859129855e-06	b'Laura was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	Laura was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	nameObj	pro	NA
True	True	went	8.17285982206e-07	came	2.43541335978e-06	drove	3.8047708702e-08	walked	2.66456750373e-07	arrived	1.85495353743e-06	b'A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	nameObj	pro	NA
True	True	went	6.14950856646e-07	came	2.48455861236e-06	drove	2.40318866659e-08	walked	1.87965548962e-07	arrived	1.28274738489e-06	b'Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the counter and explained the mistake.'	come	Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	unSubj	non	NA
True	True	went	1.50290075655e-06	came	2.85502788608e-06	drove	5.11535944162e-08	walked	5.16054896479e-07	arrived	1.90647655779e-06	b'A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the counter and explained the mistake.'	come	A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	unSubj	non	NA
