True	True	went	4.88062598314e-08	came	7.68146645948e-08	drove	6.63928380956e-10	walked	1.83991259348e-08	arrived	4.31035888028e-08	b'Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	unSubj	pro	NA
True	True	went	7.04197578647e-08	came	9.98319385332e-08	drove	5.93649580136e-10	walked	2.41013844627e-08	arrived	3.2670368473e-08	b'A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	unSubj	pro	NA
True	True	went	6.11607444111e-08	came	9.36883124772e-08	drove	1.23166811805e-09	walked	2.71386734767e-08	arrived	6.48811455565e-08	b'Laura was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	Laura was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	nameSubj	pro	NA
True	True	went	5.34386322016e-08	came	7.33199962882e-08	drove	6.53121682697e-10	walked	2.21974770499e-08	arrived	3.27307439334e-08	b'A woman was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	A woman was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	nameSubj	pro	NA
True	True	went	5.36124945717e-08	came	7.15405781011e-08	drove	7.14592257066e-10	walked	2.18033343582e-08	arrived	6.43392879175e-08	b'Laura was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	Laura was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	unObj	pro	NA
True	True	went	4.54345976831e-08	came	1.0649475954e-07	drove	5.47046894122e-10	walked	3.08549048785e-08	arrived	3.85433712123e-08	b'A woman was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	A woman was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	unObj	pro	NA
False	True	went	5.12077731822e-08	came	7.726002964e-08	drove	9.21701190247e-10	walked	1.74670204681e-08	arrived	8.04812726279e-08	b'Laura was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	Laura was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	nameObj	pro	NA
True	True	went	3.67046888625e-08	came	7.48103242675e-08	drove	4.79914707883e-10	walked	1.62003592039e-08	arrived	4.27976939189e-08	b'A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	nameObj	pro	NA
True	True	went	4.88062598314e-08	came	7.68146645948e-08	drove	6.63928380956e-10	walked	1.83991259348e-08	arrived	4.31035888028e-08	b'Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the counter and explained the mistake.'	come	Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	unSubj	non	NA
True	True	went	7.04197578647e-08	came	9.98319385332e-08	drove	5.93649580136e-10	walked	2.41013844627e-08	arrived	3.2670368473e-08	b'A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the counter and explained the mistake.'	come	A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	unSubj	non	NA
