False	False	went	9.36455721412e-07	came	1.83792304727e-07	drove	8.05018040797e-09	walked	1.15736082125e-07	arrived	2.06573885625e-07	b'Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	unSubj	pro	NA
False	False	went	9.19038676829e-07	came	1.37943451887e-07	drove	6.04880748891e-09	walked	1.40462529053e-07	arrived	2.36464838089e-07	b'A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	unSubj	pro	NA
False	False	went	8.82411734308e-07	came	1.86328920614e-07	drove	7.93314759472e-09	walked	1.15155318513e-07	arrived	2.66192096188e-07	b'Laura was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	Laura was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	nameSubj	pro	NA
False	False	went	8.90099618717e-07	came	1.5433191949e-07	drove	6.83092666948e-09	walked	1.59751740007e-07	arrived	2.27351150587e-07	b'A woman was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	A woman was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	nameSubj	pro	NA
False	False	went	5.81515698581e-07	came	1.34618138613e-07	drove	5.69211322401e-09	walked	1.10902955753e-07	arrived	1.78541544762e-07	b'Laura was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	Laura was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	unObj	pro	NA
False	False	went	4.35965658303e-07	came	1.32858582977e-07	drove	3.53262858207e-09	walked	1.03524062693e-07	arrived	2.16346195403e-07	b'A woman was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	A woman was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	unObj	pro	NA
False	False	went	4.84504460963e-07	came	1.18104116665e-07	drove	5.14930546928e-09	walked	7.60295885415e-08	arrived	1.78225632289e-07	b'Laura was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	Laura was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	nameObj	pro	NA
False	False	went	4.92213150761e-07	came	1.21986158511e-07	drove	4.48490089587e-09	walked	9.0450772636e-08	arrived	2.24065811497e-07	b'A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She  ***mask***  over to the table and explained the mistake.'	come	A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	nameObj	pro	NA
False	False	went	9.36455721412e-07	came	1.83792304727e-07	drove	8.05018040797e-09	walked	1.15736082125e-07	arrived	2.06573885625e-07	b'Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the counter and explained the mistake.'	come	Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	unSubj	non	NA
False	False	went	9.19038676829e-07	came	1.37943451887e-07	drove	6.04880748891e-09	walked	1.40462529053e-07	arrived	2.36464838089e-07	b'A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the counter and explained the mistake.'	come	A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	unSubj	non	NA
