False	False	went	1.50074745929e-19	came	9.0619167309e-20	drove	4.14289632722e-20	walked	8.11829455045e-20	arrived	1.0026916548e-19	None	come	Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	unSubj	pro	NA
False	False	went	2.51032208714e-20	came	1.49442313437e-20	drove	7.21280828788e-21	walked	1.37326757035e-20	arrived	1.55964607104e-20	None	come	A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	unSubj	pro	NA
False	False	went	8.88990312663e-21	came	5.66014276489e-21	drove	2.39182828876e-21	walked	4.94862275213e-21	arrived	6.99973604141e-21	None	come	Laura was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	nameSubj	pro	NA
False	False	went	2.21526292697e-21	came	1.38488403027e-21	drove	6.22869834678e-22	walked	1.22136646982e-21	arrived	1.54905969998e-21	None	come	A woman was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	nameSubj	pro	NA
False	False	went	2.86104677578e-19	came	1.77071138556e-19	drove	8.1500584555e-20	walked	1.57971423615e-19	arrived	2.06294631009e-19	None	come	Laura was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	unObj	pro	NA
False	False	went	7.78471724845e-20	came	4.68056338072e-20	drove	2.28705694733e-20	walked	4.21819748769e-20	arrived	5.10975893921e-20	None	come	A woman was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	unObj	pro	NA
False	False	went	7.30748626691e-19	came	4.64517005945e-19	drove	2.13195046181e-19	walked	4.07086469021e-19	arrived	5.40856011743e-19	None	come	Laura was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	named	nameObj	pro	NA
False	False	went	1.90526230457e-19	came	1.1759341722e-19	drove	5.71458366275e-20	walked	1.02763280309e-19	arrived	1.27129885547e-19	None	come	A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the table and explained the mistake.	expt	expt	1	expt	3	unnamed	nameObj	pro	NA
False	False	went	1.50074745929e-19	came	9.0619167309e-20	drove	4.14289632722e-20	walked	8.11829455045e-20	arrived	1.0026916548e-19	None	come	Laura was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	unSubj	non	NA
False	False	went	2.51032208714e-20	came	1.49442313437e-20	drove	7.21280828788e-21	walked	1.37326757035e-20	arrived	1.55964607104e-20	None	come	A woman was working at Starbucks. A woman bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	unSubj	non	NA
False	False	went	8.88990312663e-21	came	5.66014276489e-21	drove	2.39182828876e-21	walked	4.94862275213e-21	arrived	6.99973604141e-21	None	come	Laura was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	nameSubj	non	NA
False	False	went	2.21526292697e-21	came	1.38488403027e-21	drove	6.22869834678e-22	walked	1.22136646982e-21	arrived	1.54905969998e-21	None	come	A woman was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	nameSubj	non	NA
False	False	went	2.86104677578e-19	came	1.77071138556e-19	drove	8.1500584555e-20	walked	1.57971423615e-19	arrived	2.06294631009e-19	None	come	Laura was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	unObj	non	NA
False	False	went	7.78471724845e-20	came	4.68056338072e-20	drove	2.28705694733e-20	walked	4.21819748769e-20	arrived	5.10975893921e-20	None	come	A woman was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	unObj	non	NA
False	False	went	7.30748626691e-19	came	4.64517005945e-19	drove	2.13195046181e-19	walked	4.07086469021e-19	arrived	5.40856011743e-19	None	come	Laura was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	nameObj	non	NA
